iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.6775723336969763,2.414523450767293,0.16176470588235295,17.3236346244812,False,1,00349964,2023-06-06_11-22-55,1686050575,17.3236346244812,14381,8fa062c8815e,172.17.0.3,17.3236346244812,1
1,2.0947597333528463,1.8494683328796835,0.42141544117647056,14.397196769714355,False,2,00349964,2023-06-06_11-23-09,1686050589,31.720831394195557,14381,8fa062c8815e,172.17.0.3,31.720831394195557,2
2,1.3558546692422293,1.1227539856644237,0.6824448529411765,17.925793886184692,False,3,00349964,2023-06-06_11-23-27,1686050607,49.64662528038025,14381,8fa062c8815e,172.17.0.3,49.64662528038025,3
3,0.8690797177333276,0.8378988302805844,0.7876838235294118,15.510015964508057,False,4,00349964,2023-06-06_11-23-43,1686050623,65.1566412448883,14381,8fa062c8815e,172.17.0.3,65.1566412448883,4
4,0.5972344069515617,0.6275995838291505,0.8602941176470589,15.105722665786743,False,5,00349964,2023-06-06_11-23-58,1686050638,80.26236391067505,14381,8fa062c8815e,172.17.0.3,80.26236391067505,5
