iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.0681687599246943,1.2426623763406979,0.5983455882352942,62.55024003982544,False,1,835991ef,2023-06-06_15-13-21,1686064401,62.55024003982544,30780,8fa062c8815e,172.17.0.3,62.55024003982544,1
0,2.30946632438493,1.501573836102205,0.5652573529411765,73.6765341758728,False,1,835991ef,2023-06-06_15-18-12,1686064692,136.22677421569824,2892,8fa062c8815e,172.17.0.3,73.6765341758728,1
1,0.7684409445495282,0.481530394843396,0.8759191176470589,70.32985830307007,False,2,835991ef,2023-06-06_15-19-22,1686064762,206.5566325187683,2892,8fa062c8815e,172.17.0.3,144.00639247894287,2
2,0.27753832200270834,0.33227081542067666,0.9044117647058824,54.65716910362244,False,3,835991ef,2023-06-06_15-20-17,1686064817,261.21380162239075,2892,8fa062c8815e,172.17.0.3,198.6635615825653,3
0,2.191645943424077,1.555386452113881,0.5022977941176471,49.679171085357666,False,1,835991ef,2023-06-06_15-21-18,1686064878,310.8929727077484,30771,8fa062c8815e,172.17.0.3,49.679171085357666,1
1,0.8554182114821036,0.7820792864350712,0.7904411764705882,37.06963658332825,False,2,835991ef,2023-06-06_15-21-55,1686064915,347.96260929107666,30771,8fa062c8815e,172.17.0.3,86.74880766868591,2
2,0.3620778505590934,0.4514805069741081,0.8869485294117647,47.02271246910095,False,3,835991ef,2023-06-06_15-22-42,1686064962,394.9853217601776,30771,8fa062c8815e,172.17.0.3,133.77152013778687,3
3,0.19006543519716818,0.3911634746610242,0.9034926470588235,55.381494998931885,False,4,835991ef,2023-06-06_15-23-38,1686065018,450.3668167591095,30771,8fa062c8815e,172.17.0.3,189.15301513671875,4
4,0.13123145455820034,0.4037195817731759,0.8943014705882353,3323.514242172241,False,5,835991ef,2023-06-06_16-19-01,1686068341,3773.8810589313507,30771,8fa062c8815e,172.17.0.3,3512.66725730896,5
5,0.10660811716202394,0.28572631599929404,0.9237132352941176,50.579315185546875,False,6,835991ef,2023-06-06_16-19-52,1686068392,3824.4603741168976,30771,8fa062c8815e,172.17.0.3,3563.246572494507,6
6,0.050303588519596217,0.2713575280024944,0.9361213235294118,46.16071605682373,False,7,835991ef,2023-06-06_16-20-38,1686068438,3870.6210901737213,30771,8fa062c8815e,172.17.0.3,3609.4072885513306,7
7,0.06727674310502496,0.2708630616612294,0.9375,44.65197801589966,False,8,835991ef,2023-06-06_16-21-23,1686068483,3915.273068189621,30771,8fa062c8815e,172.17.0.3,3654.05926656723,8
8,0.026133175700839645,0.19386856524301144,0.9526654411764706,39.29188323020935,True,9,835991ef,2023-06-06_16-22-02,1686068522,3954.5649514198303,30771,8fa062c8815e,172.17.0.3,3693.3511497974396,9
