iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.3309063593160757,1.5542064098750843,0.5009191176470589,51.98946738243103,False,1,6abc626f,2023-06-06_11-23-07,1686050587,51.98946738243103,14261,8fa062c8815e,172.17.0.3,51.98946738243103,1
0,2.4109782929559356,1.9224906581289627,0.36672794117647056,53.61463522911072,False,1,6abc626f,2023-06-06_11-26-23,1686050783,105.60410261154175,14381,8fa062c8815e,172.17.0.3,53.61463522911072,1
1,1.063175959060493,0.7656924150445882,0.7679227941176471,38.33082437515259,False,2,6abc626f,2023-06-06_11-27-01,1686050821,143.93492698669434,14381,8fa062c8815e,172.17.0.3,91.9454596042633,2
2,0.3562631173402939,0.40274659785277706,0.8924632352941176,30.47522521018982,False,3,6abc626f,2023-06-06_11-27-31,1686050851,174.41015219688416,14381,8fa062c8815e,172.17.0.3,122.42068481445312,3
0,2.403963592445966,1.6300297361962937,0.47058823529411764,25.30453085899353,False,1,6abc626f,2023-06-06_11-28-20,1686050900,199.71468305587769,3588,8fa062c8815e,172.17.0.3,25.30453085899353,1
1,0.9982207203374326,0.7787361631498617,0.7752757352941176,24.911410093307495,False,2,6abc626f,2023-06-06_11-28-45,1686050925,224.62609314918518,3588,8fa062c8815e,172.17.0.3,50.215940952301025,2
2,0.33503156480858626,0.33904687074177403,0.9260110294117647,27.169231414794922,False,3,6abc626f,2023-06-06_11-29-12,1686050952,251.7953245639801,3588,8fa062c8815e,172.17.0.3,77.38517236709595,3
3,0.18039896187273044,0.296505810583339,0.9214154411764706,25.414770364761353,False,4,6abc626f,2023-06-06_11-29-37,1686050977,277.21009492874146,3588,8fa062c8815e,172.17.0.3,102.7999427318573,4
4,0.11488555186401003,0.22349757879205487,0.9453125,24.865644216537476,False,5,6abc626f,2023-06-06_11-30-02,1686051002,302.07573914527893,3588,8fa062c8815e,172.17.0.3,127.66558694839478,5
5,0.07249587113761062,0.27572344587294056,0.9379595588235294,23.6386775970459,False,6,6abc626f,2023-06-06_11-30-26,1686051026,325.71441674232483,3588,8fa062c8815e,172.17.0.3,151.30426454544067,6
6,0.06993394898865553,0.19502520611893168,0.9554227941176471,20.58274793624878,False,7,6abc626f,2023-06-06_11-30-46,1686051046,346.2971646785736,3588,8fa062c8815e,172.17.0.3,171.88701248168945,7
7,0.06588411849733551,0.15002686841933824,0.9618566176470589,21.76248025894165,False,8,6abc626f,2023-06-06_11-31-08,1686051068,368.05964493751526,3588,8fa062c8815e,172.17.0.3,193.6494927406311,8
8,0.03302501885387685,0.20873328561291976,0.9508272058823529,20.162153244018555,False,9,6abc626f,2023-06-06_11-31-28,1686051088,388.2217981815338,3588,8fa062c8815e,172.17.0.3,213.81164598464966,9
9,0.03549967762941802,0.15495473214575803,0.9595588235294118,20.93826413154602,False,10,6abc626f,2023-06-06_11-31-49,1686051109,409.16006231307983,3588,8fa062c8815e,172.17.0.3,234.74991011619568,10
