iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.1389215192169817,1.207945102277924,0.6148897058823529,67.6248426437378,False,1,bab94fa5,2023-06-06_11-24-19,1686050659,67.6248426437378,14261,8fa062c8815e,172.17.0.3,67.6248426437378,1
1,0.7292049907654234,0.6583262254648349,0.7904411764705882,70.52002310752869,False,2,bab94fa5,2023-06-06_11-25-30,1686050730,138.14486575126648,14261,8fa062c8815e,172.17.0.3,138.14486575126648,2
2,0.29462368802610533,0.43885905218913274,0.8782169117647058,67.24067282676697,False,3,bab94fa5,2023-06-06_11-26-37,1686050797,205.38553857803345,14261,8fa062c8815e,172.17.0.3,205.38553857803345,3
3,0.1715438684665607,0.2394591375692364,0.9393382352941176,42.00397849082947,False,4,bab94fa5,2023-06-06_11-27-19,1686050839,247.38951706886292,14261,8fa062c8815e,172.17.0.3,247.38951706886292,4
4,0.1126816855309513,0.22024761986754396,0.9393382352941176,31.716386318206787,False,5,bab94fa5,2023-06-06_11-27-51,1686050871,279.1059033870697,14261,8fa062c8815e,172.17.0.3,279.1059033870697,5
0,2.1912746559647682,1.2047413140535355,0.6194852941176471,39.38716697692871,False,1,bab94fa5,2023-06-06_11-46-07,1686051967,318.4930703639984,31502,8fa062c8815e,172.17.0.3,39.38716697692871,1
1,0.6119757165173882,0.5758630565422422,0.8276654411764706,35.82476258277893,False,2,bab94fa5,2023-06-06_11-46-43,1686052003,354.31783294677734,31502,8fa062c8815e,172.17.0.3,75.21192955970764,2
2,0.29421341415603186,0.3574680887600955,0.8965992647058824,35.471205711364746,False,3,bab94fa5,2023-06-06_11-47-19,1686052039,389.7890386581421,31502,8fa062c8815e,172.17.0.3,110.68313527107239,3
3,0.1265713989336803,0.22236839292899652,0.9411764705882353,35.78611493110657,False,4,bab94fa5,2023-06-06_11-47-54,1686052074,425.57515358924866,31502,8fa062c8815e,172.17.0.3,146.46925020217896,4
4,0.0980630512213678,0.21226038982379525,0.9494485294117647,36.356833934783936,False,5,bab94fa5,2023-06-06_11-48-31,1686052111,461.9319875240326,31502,8fa062c8815e,172.17.0.3,182.8260841369629,5
