iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.242600449080606,1.217787134296754,0.6213235294117647,54.01495409011841,False,1,ce3d1d47,2023-06-06_11-23-08,1686050588,54.01495409011841,14371,8fa062c8815e,172.17.0.3,54.01495409011841,1
1,0.7054934046656183,0.6927886101252893,0.7950367647058824,52.97968029975891,False,2,ce3d1d47,2023-06-06_11-24-01,1686050641,106.99463438987732,14371,8fa062c8815e,172.17.0.3,106.99463438987732,2
2,0.31423149572558773,0.28217075365212035,0.921875,48.867358922958374,False,3,ce3d1d47,2023-06-06_11-24-50,1686050690,155.8619933128357,14371,8fa062c8815e,172.17.0.3,155.8619933128357,3
0,2.193428194638595,1.4018022821230047,0.5684742647058824,26.86911702156067,False,1,ce3d1d47,2023-06-06_11-28-21,1686050901,182.73111033439636,3586,8fa062c8815e,172.17.0.3,26.86911702156067,1
1,0.706247529286204,0.4791530528489281,0.8685661764705882,24.6242196559906,False,2,ce3d1d47,2023-06-06_11-28-46,1686050926,207.35532999038696,3586,8fa062c8815e,172.17.0.3,51.49333667755127,2
2,0.22365029485335627,0.3390302050530034,0.9126838235294118,26.98156428337097,False,3,ce3d1d47,2023-06-06_11-29-13,1686050953,234.33689427375793,3586,8fa062c8815e,172.17.0.3,78.47490096092224,3
3,0.13858682038352907,0.31090384127353043,0.9154411764705882,24.660815477371216,False,4,ce3d1d47,2023-06-06_11-29-37,1686050977,258.99770975112915,3586,8fa062c8815e,172.17.0.3,103.13571643829346,4
4,0.0911055306894976,0.23325009913841152,0.9375,24.17648696899414,False,5,ce3d1d47,2023-06-06_11-30-02,1686051002,283.1741967201233,3586,8fa062c8815e,172.17.0.3,127.3122034072876,5
5,0.0457990493747469,0.23615101275636868,0.9388786764705882,22.882473707199097,False,6,ce3d1d47,2023-06-06_11-30-25,1686051025,306.0566704273224,3586,8fa062c8815e,172.17.0.3,150.1946771144867,6
6,0.06999739786402041,0.1741542824790539,0.9545036764705882,20.332751750946045,False,7,ce3d1d47,2023-06-06_11-30-45,1686051045,326.38942217826843,3586,8fa062c8815e,172.17.0.3,170.52742886543274,7
7,0.03300869442721449,0.18603533539948436,0.9545036764705882,21.102674961090088,False,8,ce3d1d47,2023-06-06_11-31-06,1686051066,347.4920971393585,3586,8fa062c8815e,172.17.0.3,191.63010382652283,8
8,0.017726423343173363,0.24861580849734738,0.9370404411764706,19.995111227035522,False,9,ce3d1d47,2023-06-06_11-31-26,1686051086,367.48720836639404,3586,8fa062c8815e,172.17.0.3,211.62521505355835,9
