iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
11,0.007928181056484797,0.21021110338487609,0.9517463235294118,30.067930221557617,False,12,37fbcd16,2023-06-06_16-23-20,1686068600,3918.492296934128,30785,8fa062c8815e,172.17.0.3,3674.1873173713684,12
12,0.016216576915998374,0.21018045502440894,0.953125,30.0604829788208,False,13,37fbcd16,2023-06-06_16-23-50,1686068630,3948.5527799129486,30785,8fa062c8815e,172.17.0.3,3704.247800350189,13
13,0.026926399473082816,0.18221020258052328,0.9568014705882353,29.59981060028076,False,14,37fbcd16,2023-06-06_16-24-19,1686068659,3978.1525905132294,30785,8fa062c8815e,172.17.0.3,3733.84761095047,14
14,0.005325885971067744,0.17626337624695973,0.9609375,27.918455600738525,False,15,37fbcd16,2023-06-06_16-24-47,1686068687,4006.071046113968,30785,8fa062c8815e,172.17.0.3,3761.7660665512085,15
0,2.1917006460208337,1.3560556769371033,0.5744485294117647,25.55024266242981,False,1,37fbcd16,2023-06-06_16-26-14,1686068774,4031.6212887763977,29630,8fa062c8815e,172.17.0.3,25.55024266242981,1
1,0.6868519889353548,0.39527833352194114,0.9057904411764706,24.005372285842896,False,2,37fbcd16,2023-06-06_16-26-38,1686068798,4055.6266610622406,29630,8fa062c8815e,172.17.0.3,49.555614948272705,2
2,0.22344491229329294,0.44511342892313704,0.8883272058823529,23.91778802871704,False,3,37fbcd16,2023-06-06_16-27-02,1686068822,4079.5444490909576,29630,8fa062c8815e,172.17.0.3,73.47340297698975,3
3,0.14978265576968783,0.30974270499256606,0.9232536764705882,22.905983924865723,False,4,37fbcd16,2023-06-06_16-27-25,1686068845,4102.450433015823,29630,8fa062c8815e,172.17.0.3,96.37938690185547,4
4,0.08968658925223986,0.3526735889780171,0.9200367647058824,23.416395664215088,False,5,37fbcd16,2023-06-06_16-27-49,1686068869,4125.866828680038,29630,8fa062c8815e,172.17.0.3,119.79578256607056,5
5,0.05996296130735608,0.21610218300210202,0.9480698529411765,23.66352915763855,False,6,37fbcd16,2023-06-06_16-28-12,1686068892,4149.530357837677,29630,8fa062c8815e,172.17.0.3,143.4593117237091,6
6,0.058106351928622686,0.21414810638217366,0.9416360294117647,23.63410711288452,False,7,37fbcd16,2023-06-06_16-28-36,1686068916,4173.1644649505615,29630,8fa062c8815e,172.17.0.3,167.09341883659363,7
7,0.035570702116565725,0.17445900447337942,0.9572610294117647,22.76611828804016,False,8,37fbcd16,2023-06-06_16-28-59,1686068939,4195.930583238602,29630,8fa062c8815e,172.17.0.3,189.8595371246338,8
8,0.02453787554195603,0.19607466905761292,0.9595588235294118,23.438231229782104,False,9,37fbcd16,2023-06-06_16-29-22,1686068962,4219.368814468384,29630,8fa062c8815e,172.17.0.3,213.2977683544159,9
9,0.017480557784438133,0.24886831409736154,0.9407169117647058,22.738160848617554,False,10,37fbcd16,2023-06-06_16-29-45,1686068985,4242.106975317001,29630,8fa062c8815e,172.17.0.3,236.03592920303345,10
10,0.04140074855254656,0.1968168258694384,0.9535845588235294,23.71047568321228,False,11,37fbcd16,2023-06-06_16-30-09,1686069009,4265.817451000214,29630,8fa062c8815e,172.17.0.3,259.7464048862457,11
11,0.0612749870204213,0.2539907012148486,0.9338235294117647,22.813891410827637,False,12,37fbcd16,2023-06-06_16-30-31,1686069031,4288.631342411041,29630,8fa062c8815e,172.17.0.3,282.56029629707336,12
12,0.01780739863000774,0.1992743081817239,0.9600183823529411,22.463264226913452,False,13,37fbcd16,2023-06-06_16-30-54,1686069054,4311.094606637955,29630,8fa062c8815e,172.17.0.3,305.0235605239868,13
