iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
27,0.0006554720521926003,0.19387742979640332,0.9600183823529411,13.61202096939087,False,28,a0f113a0,2023-06-06_11-37-37,1686051457,653.3488426208496,14386,8fa062c8815e,172.17.0.3,368.8011553287506,28
28,0.0003359988492854771,0.2065555021421032,0.9618566176470589,13.279091835021973,False,29,a0f113a0,2023-06-06_11-37-50,1686051470,666.6279344558716,14386,8fa062c8815e,172.17.0.3,382.0802471637726,29
29,0.0002924700082747098,0.20095108642314752,0.9609375,12.97792363166809,False,30,a0f113a0,2023-06-06_11-38-03,1686051483,679.6058580875397,14386,8fa062c8815e,172.17.0.3,395.0581707954407,30
30,0.00026337147983654575,0.19879337643546666,0.9636948529411765,12.986246347427368,False,31,a0f113a0,2023-06-06_11-38-16,1686051496,692.592104434967,14386,8fa062c8815e,172.17.0.3,408.04441714286804,31
31,0.00024054645727675643,0.2063475904508189,0.9618566176470589,13.120845079421997,False,32,a0f113a0,2023-06-06_11-38-29,1686051509,705.712949514389,14386,8fa062c8815e,172.17.0.3,421.16526222229004,32
32,0.00021627561611098519,0.20225262032737887,0.9623161764705882,13.142632722854614,False,33,a0f113a0,2023-06-06_11-38-43,1686051523,718.8555822372437,14386,8fa062c8815e,172.17.0.3,434.30789494514465,33
33,0.0001867988751311131,0.2028330083874821,0.9609375,13.06803584098816,False,34,a0f113a0,2023-06-06_11-38-56,1686051536,731.9236180782318,14386,8fa062c8815e,172.17.0.3,447.3759307861328,34
34,0.00017832832804963545,0.2087181244901063,0.9586397058823529,13.23447561264038,False,35,a0f113a0,2023-06-06_11-39-09,1686051549,745.1580936908722,14386,8fa062c8815e,172.17.0.3,460.6104063987732,35
35,0.00016347274984723607,0.21090401191256258,0.9604779411764706,13.133671998977661,False,36,a0f113a0,2023-06-06_11-39-22,1686051562,758.2917656898499,14386,8fa062c8815e,172.17.0.3,473.74407839775085,36
36,0.00015042507204747629,0.21564339293217927,0.9600183823529411,13.111202001571655,False,37,a0f113a0,2023-06-06_11-39-35,1686051575,771.4029676914215,14386,8fa062c8815e,172.17.0.3,486.8552803993225,37
37,0.0001333699951519697,0.22361053891151694,0.9595588235294118,13.065354585647583,False,38,a0f113a0,2023-06-06_11-39-48,1686051588,784.4683222770691,14386,8fa062c8815e,172.17.0.3,499.9206349849701,38
38,0.00012172207298312219,0.21847175673567965,0.9581801470588235,13.037025690078735,False,39,a0f113a0,2023-06-06_11-40-01,1686051601,797.5053479671478,14386,8fa062c8815e,172.17.0.3,512.9576606750488,39
39,0.00011709560272473169,0.21616783526234726,0.9572610294117647,13.265961170196533,False,40,a0f113a0,2023-06-06_11-40-14,1686051614,810.7713091373444,14386,8fa062c8815e,172.17.0.3,526.2236218452454,40
40,0.08020690605417699,0.2631026162930271,0.9375,13.240029335021973,False,41,a0f113a0,2023-06-06_11-40-28,1686051628,824.0113384723663,14386,8fa062c8815e,172.17.0.3,539.4636511802673,41
41,0.034494573202942615,0.18484464700689868,0.9586397058823529,12.868401765823364,False,42,a0f113a0,2023-06-06_11-40-41,1686051641,836.8797402381897,14386,8fa062c8815e,172.17.0.3,552.3320529460907,42
42,0.004751312671182903,0.1803636450049988,0.9577205882352942,13.14448070526123,False,43,a0f113a0,2023-06-06_11-40-54,1686051654,850.0242209434509,14386,8fa062c8815e,172.17.0.3,565.4765336513519,43
43,0.001431297449829075,0.1721906885222244,0.9600183823529411,13.462657928466797,False,44,a0f113a0,2023-06-06_11-41-07,1686051667,863.4868788719177,14386,8fa062c8815e,172.17.0.3,578.9391915798187,44
44,0.0007001903546393117,0.17607678829432083,0.9595588235294118,13.091047763824463,False,45,a0f113a0,2023-06-06_11-41-20,1686051680,876.5779266357422,14386,8fa062c8815e,172.17.0.3,592.0302393436432,45
45,0.0005227675592499668,0.18872627371627673,0.9577205882352942,12.820312261581421,False,46,a0f113a0,2023-06-06_11-41-33,1686051693,889.3982388973236,14386,8fa062c8815e,172.17.0.3,604.8505516052246,46
46,0.0003727564681222486,0.1797679582688194,0.9613970588235294,13.02202296257019,False,47,a0f113a0,2023-06-06_11-41-46,1686051706,902.4202618598938,14386,8fa062c8815e,172.17.0.3,617.8725745677948,47
47,0.00032853961835199405,0.18899451843325926,0.9572610294117647,12.845158338546753,False,48,a0f113a0,2023-06-06_11-41-59,1686051719,915.2654201984406,14386,8fa062c8815e,172.17.0.3,630.7177329063416,48
48,0.0002678487085662692,0.18875369471211076,0.9586397058823529,13.021789312362671,False,49,a0f113a0,2023-06-06_11-42-12,1686051732,928.2872095108032,14386,8fa062c8815e,172.17.0.3,643.7395222187042,49
49,0.00034216503026805934,0.18089650095370255,0.9618566176470589,12.824504137039185,False,50,a0f113a0,2023-06-06_11-42-25,1686051745,941.1117136478424,14386,8fa062c8815e,172.17.0.3,656.5640263557434,50
