iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
13,0.008249095688829452,0.1508302402593579,0.9664522058823529,22.97313642501831,False,14,f209c9c0,2023-06-06_16-31-01,1686069061,4253.255884170532,25572,8fa062c8815e,172.17.0.3,308.40221905708313,14
14,0.019676937180281916,0.1986203048248118,0.9503676470588235,22.102463722229004,False,15,f209c9c0,2023-06-06_16-31-23,1686069083,4275.358347892761,25572,8fa062c8815e,172.17.0.3,330.50468277931213,15
15,0.029831781019275846,0.21437313860309692,0.9535845588235294,22.531527519226074,False,16,f209c9c0,2023-06-06_16-31-46,1686069106,4297.889875411987,25572,8fa062c8815e,172.17.0.3,353.0362102985382,16
16,0.023548056059562176,0.1769113572047311,0.9586397058823529,21.74086570739746,False,17,f209c9c0,2023-06-06_16-32-07,1686069127,4319.630741119385,25572,8fa062c8815e,172.17.0.3,374.77707600593567,17
17,0.005744950314904608,0.16770951028807116,0.9609375,21.87123990058899,False,18,f209c9c0,2023-06-06_16-32-29,1686069149,4341.501981019974,25572,8fa062c8815e,172.17.0.3,396.64831590652466,18
18,0.004868900596369872,0.1615301277188872,0.9641544117647058,21.6127507686615,False,19,f209c9c0,2023-06-06_16-32-51,1686069171,4363.114731788635,25572,8fa062c8815e,172.17.0.3,418.26106667518616,19
19,0.0009502224875354091,0.14951813117316787,0.9682904411764706,22.45354962348938,False,20,f209c9c0,2023-06-06_16-33-13,1686069193,4385.568281412125,25572,8fa062c8815e,172.17.0.3,440.71461629867554,20
20,0.0006177061617722536,0.15684674024926018,0.9682904411764706,21.71401596069336,False,21,f209c9c0,2023-06-06_16-33-35,1686069215,4407.282297372818,25572,8fa062c8815e,172.17.0.3,462.4286322593689,21
21,0.000643757193474194,0.162137941147461,0.9696691176470589,22.700236082077026,False,22,f209c9c0,2023-06-06_16-33-58,1686069238,4429.982533454895,25572,8fa062c8815e,172.17.0.3,485.1288683414459,22
22,0.003650873396288518,0.1696267323979341,0.9664522058823529,21.601362705230713,False,23,f209c9c0,2023-06-06_16-34-19,1686069259,4451.583896160126,25572,8fa062c8815e,172.17.0.3,506.73023104667664,23
23,0.0033571172061430525,0.17174903503602015,0.9623161764705882,21.686769485473633,False,24,f209c9c0,2023-06-06_16-34-41,1686069281,4473.270665645599,25572,8fa062c8815e,172.17.0.3,528.4170005321503,24
24,0.038021826702373515,0.36783347837626934,0.9025735294117647,21.681966543197632,False,25,f209c9c0,2023-06-06_16-35-03,1686069303,4494.952632188797,25572,8fa062c8815e,172.17.0.3,550.0989670753479,25
25,0.02921722360741962,0.1625772424364079,0.9572610294117647,22.147847414016724,False,26,f209c9c0,2023-06-06_16-35-25,1686069325,4517.100479602814,25572,8fa062c8815e,172.17.0.3,572.2468144893646,26
26,0.0033479059942674743,0.22669247997606257,0.9522058823529411,22.3157742023468,False,27,f209c9c0,2023-06-06_16-35-47,1686069347,4539.4162538051605,25572,8fa062c8815e,172.17.0.3,594.5625886917114,27
27,0.03304745591086227,0.14860762080848766,0.9623161764705882,23.050750494003296,False,28,f209c9c0,2023-06-06_16-36-10,1686069370,4562.467004299164,25572,8fa062c8815e,172.17.0.3,617.6133391857147,28
28,0.006968325403382215,0.1298970384420553,0.9636948529411765,21.467557907104492,False,29,f209c9c0,2023-06-06_16-36-32,1686069392,4583.934562206268,25572,8fa062c8815e,172.17.0.3,639.0808970928192,29
29,0.0023811487582013763,0.12258964577032362,0.9705882352941176,21.762376308441162,False,30,f209c9c0,2023-06-06_16-36-53,1686069413,4605.6969385147095,25572,8fa062c8815e,172.17.0.3,660.8432734012604,30
30,0.0007877210111332406,0.12758501024184035,0.9719669117647058,22.176664113998413,False,31,f209c9c0,2023-06-06_16-37-16,1686069436,4627.873602628708,25572,8fa062c8815e,172.17.0.3,683.0199375152588,31
31,0.0004873310889115159,0.14223873641115942,0.9710477941176471,21.761752367019653,False,32,f209c9c0,2023-06-06_16-37-37,1686069457,4649.6353549957275,25572,8fa062c8815e,172.17.0.3,704.7816898822784,32
32,0.00034452129824502956,0.14180521407294744,0.9705882352941176,23.25507378578186,False,33,f209c9c0,2023-06-06_16-38-01,1686069481,4672.890428781509,25572,8fa062c8815e,172.17.0.3,728.0367636680603,33
33,0.00030120653247243717,0.14472086121531902,0.9701286764705882,21.226027250289917,False,34,f209c9c0,2023-06-06_16-38-22,1686069502,4694.116456031799,25572,8fa062c8815e,172.17.0.3,749.2627909183502,34
34,0.0002454566908534051,0.14592933958834586,0.9705882352941176,23.031416177749634,False,35,f209c9c0,2023-06-06_16-38-45,1686069525,4717.147872209549,25572,8fa062c8815e,172.17.0.3,772.2942070960999,35
35,0.0002151297156919965,0.15234612504333628,0.9692095588235294,23.054638862609863,False,36,f209c9c0,2023-06-06_16-39-08,1686069548,4740.202511072159,25572,8fa062c8815e,172.17.0.3,795.3488459587097,36
36,0.00018851549188166774,0.1550679695480058,0.9705882352941176,22.41959547996521,False,37,f209c9c0,2023-06-06_16-39-30,1686069570,4762.622106552124,25572,8fa062c8815e,172.17.0.3,817.7684414386749,37
37,0.0059357187752380235,0.2980722419965519,0.9411764705882353,21.82215189933777,False,38,f209c9c0,2023-06-06_16-39-52,1686069592,4784.444258451462,25572,8fa062c8815e,172.17.0.3,839.5905933380127,38
38,0.05203352287229155,0.18457253324210315,0.9480698529411765,22.243935585021973,False,39,f209c9c0,2023-06-06_16-40-14,1686069614,4806.688194036484,25572,8fa062c8815e,172.17.0.3,861.8345289230347,39
39,0.008026336588743098,0.09738691171514802,0.9692095588235294,22.383161783218384,False,40,f209c9c0,2023-06-06_16-40-37,1686069637,4829.071355819702,25572,8fa062c8815e,172.17.0.3,884.217690706253,40
40,0.0043046864606349645,0.10891602683285087,0.9696691176470589,22.030186653137207,False,41,f209c9c0,2023-06-06_16-40-59,1686069659,4851.101542472839,25572,8fa062c8815e,172.17.0.3,906.2478773593903,41
41,0.002575831248304011,0.09849668801282807,0.9742647058823529,22.112292051315308,False,42,f209c9c0,2023-06-06_16-41-21,1686069681,4873.213834524155,25572,8fa062c8815e,172.17.0.3,928.3601694107056,42
42,0.0010404482878955392,0.10024931445877883,0.9728860294117647,20.586137294769287,False,43,f209c9c0,2023-06-06_16-41-42,1686069702,4893.799971818924,25572,8fa062c8815e,172.17.0.3,948.9463067054749,43
43,0.0002717989259817665,0.09941289655655376,0.9733455882352942,20.2644362449646,False,44,f209c9c0,2023-06-06_16-42-02,1686069722,4914.064408063889,25572,8fa062c8815e,172.17.0.3,969.2107429504395,44
44,0.00020035372887205704,0.10278212361385265,0.9738051470588235,20.096067428588867,False,45,f209c9c0,2023-06-06_16-42-22,1686069742,4934.160475492477,25572,8fa062c8815e,172.17.0.3,989.3068103790283,45
45,0.0001746996665301109,0.10594947862538152,0.9728860294117647,20.008962154388428,False,46,f209c9c0,2023-06-06_16-42-42,1686069762,4954.169437646866,25572,8fa062c8815e,172.17.0.3,1009.3157725334167,46
46,0.00016166448743038504,0.10637074624858489,0.9738051470588235,20.505213499069214,False,47,f209c9c0,2023-06-06_16-43-02,1686069782,4974.674651145935,25572,8fa062c8815e,172.17.0.3,1029.820986032486,47
47,0.00013322636598265658,0.11330397336924387,0.9738051470588235,20.197515964508057,False,48,f209c9c0,2023-06-06_16-43-23,1686069803,4994.872167110443,25572,8fa062c8815e,172.17.0.3,1050.018501996994,48
48,0.00012757067918411265,0.1094725526521977,0.9738051470588235,19.40205478668213,False,49,f209c9c0,2023-06-06_16-43-42,1686069822,5014.274221897125,25572,8fa062c8815e,172.17.0.3,1069.4205567836761,49
49,0.0001040232446118432,0.1230266710586233,0.9710477941176471,20.062325716018677,False,50,f209c9c0,2023-06-06_16-44-02,1686069842,5034.336547613144,25572,8fa062c8815e,172.17.0.3,1089.4828824996948,50
