iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.198579494814271,1.3837258640457601,0.5418198529411765,66.7415874004364,False,1,bf5fa192,2023-06-06_15-13-09,1686064389,66.7415874004364,30776,8fa062c8815e,172.17.0.3,66.7415874004364,1
0,2.4909115537856388,2.0374309175154743,0.3170955882352941,72.1256332397461,False,1,bf5fa192,2023-06-06_15-17-34,1686064654,138.8672206401825,30788,8fa062c8815e,172.17.0.3,72.1256332397461,1
1,1.1404522521403229,0.8417963609099388,0.7559742647058824,74.67893433570862,False,2,bf5fa192,2023-06-06_15-18-49,1686064729,213.5461549758911,30788,8fa062c8815e,172.17.0.3,146.8045675754547,2
2,0.39034236743322853,0.5357390024206218,0.8681066176470589,65.3793203830719,False,3,bf5fa192,2023-06-06_15-19-54,1686064794,278.925475358963,30788,8fa062c8815e,172.17.0.3,212.1838879585266,3
