iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.3062368365167414,1.5897495694020216,0.48713235294117646,30.659537315368652,False,1,717c84ae,2023-06-06_11-22-37,1686050557,30.659537315368652,14393,8fa062c8815e,172.17.0.3,30.659537315368652,1
0,2.3298552377710067,1.6093470682116116,0.5078125,34.21968078613281,False,1,717c84ae,2023-06-06_11-25-21,1686050721,64.87921810150146,14386,8fa062c8815e,172.17.0.3,34.21968078613281,1
1,0.8879745008007994,0.762779617572532,0.7982536764705882,33.48286962509155,False,2,717c84ae,2023-06-06_11-25-54,1686050754,98.36208772659302,14386,8fa062c8815e,172.17.0.3,67.70255041122437,2
2,0.34813451564427716,0.41050243706387635,0.8943014705882353,31.511419534683228,False,3,717c84ae,2023-06-06_11-26-26,1686050786,129.87350726127625,14386,8fa062c8815e,172.17.0.3,99.21396994590759,3
