iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.370040089181326,1.6266322065802181,0.4696691176470588,36.99709987640381,False,1,f3cdbc05,2023-06-06_15-14-09,1686064449,36.99709987640381,30788,8fa062c8815e,172.17.0.3,36.99709987640381,1
1,1.0140090173887975,0.7024842548896285,0.8272058823529411,32.59845757484436,False,2,f3cdbc05,2023-06-06_15-14-42,1686064482,69.59555745124817,30788,8fa062c8815e,172.17.0.3,69.59555745124817,2
2,0.3250605010074898,0.45304185973809047,0.8782169117647058,33.81791377067566,False,3,f3cdbc05,2023-06-06_15-15-15,1686064515,103.41347122192383,30788,8fa062c8815e,172.17.0.3,103.41347122192383,3
3,0.14380025633981505,0.6725073921329835,0.8446691176470589,33.4464750289917,False,4,f3cdbc05,2023-06-06_15-15-49,1686064549,136.85994625091553,30788,8fa062c8815e,172.17.0.3,136.85994625091553,4
4,0.11591409864717896,0.30307418231249733,0.9283088235294118,33.08949303627014,False,5,f3cdbc05,2023-06-06_15-16-22,1686064582,169.94943928718567,30788,8fa062c8815e,172.17.0.3,169.94943928718567,5
