iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.356157367090577,1.6257442586562212,0.4430147058823529,47.63697385787964,False,1,e16998b8,2023-06-06_15-13-27,1686064407,47.63697385787964,30787,8fa062c8815e,172.17.0.3,47.63697385787964,1
0,2.178155987297447,1.2168257648453993,0.6383272058823529,53.14636826515198,False,1,e16998b8,2023-06-06_15-18-32,1686064712,100.78334212303162,30773,8fa062c8815e,172.17.0.3,53.14636826515198,1
1,0.7042334750294685,0.5688365040456548,0.8446691176470589,48.24154758453369,False,2,e16998b8,2023-06-06_15-19-20,1686064760,149.0248897075653,30773,8fa062c8815e,172.17.0.3,101.38791584968567,2
2,0.23731028411573576,0.26330247291308995,0.9273897058823529,41.89070773124695,False,3,e16998b8,2023-06-06_15-20-02,1686064802,190.91559743881226,30773,8fa062c8815e,172.17.0.3,143.27862358093262,3
0,2.246613967765882,1.5321620772866642,0.5721507352941176,36.19158959388733,False,1,e16998b8,2023-06-06_15-21-11,1686064871,227.10718703269958,24885,8fa062c8815e,172.17.0.3,36.19158959388733,1
1,0.8198634937260915,0.5506668575108051,0.8455882352941176,28.560569763183594,False,2,e16998b8,2023-06-06_15-21-39,1686064899,255.66775679588318,24885,8fa062c8815e,172.17.0.3,64.75215935707092,2
2,0.3039542931014473,0.3384977986707407,0.9039522058823529,25.71307349205017,False,3,e16998b8,2023-06-06_15-22-05,1686064925,281.38083028793335,24885,8fa062c8815e,172.17.0.3,90.4652328491211,3
3,0.15054761197924324,0.2314316550927127,0.9384191176470589,35.02449560165405,False,4,e16998b8,2023-06-06_15-22-40,1686064960,316.4053258895874,24885,8fa062c8815e,172.17.0.3,125.48972845077515,4
4,0.09792891177303582,0.15506237493280103,0.9600183823529411,36.72943878173828,False,5,e16998b8,2023-06-06_15-23-17,1686064997,353.1347646713257,24885,8fa062c8815e,172.17.0.3,162.21916723251343,5
5,0.07226904827504627,0.18819798279882355,0.9508272058823529,3310.869240283966,False,6,e16998b8,2023-06-06_16-18-28,1686068308,3664.0040049552917,24885,8fa062c8815e,172.17.0.3,3473.0884075164795,6
6,0.04853682579400325,0.1349265172611922,0.9664522058823529,35.137887954711914,False,7,e16998b8,2023-06-06_16-19-03,1686068343,3699.1418929100037,24885,8fa062c8815e,172.17.0.3,3508.2262954711914,7
7,0.040614905715151466,0.22228429919820936,0.9448529411764706,35.45014452934265,False,8,e16998b8,2023-06-06_16-19-38,1686068378,3734.5920374393463,24885,8fa062c8815e,172.17.0.3,3543.676440000534,8
8,0.04176376527175307,0.17042309325188398,0.9577205882352942,35.33851647377014,False,9,e16998b8,2023-06-06_16-20-14,1686068414,3769.9305539131165,24885,8fa062c8815e,172.17.0.3,3579.014956474304,9
0,2.1743803056119715,1.427905105492648,0.5142463235294118,30.023603677749634,False,1,e16998b8,2023-06-06_16-22-37,1686068557,3799.954157590866,15101,8fa062c8815e,172.17.0.3,30.023603677749634,1
1,0.7485345750323777,0.6939067748539588,0.7987132352941176,29.706809759140015,False,2,e16998b8,2023-06-06_16-23-07,1686068587,3829.660967350006,15101,8fa062c8815e,172.17.0.3,59.73041343688965,2
2,0.27757472091001795,0.3267855619025581,0.9140625,29.537914037704468,False,3,e16998b8,2023-06-06_16-23-36,1686068616,3859.1988813877106,15101,8fa062c8815e,172.17.0.3,89.26832747459412,3
