iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
6,0.043392500458104374,0.22804015005171738,0.9434742647058824,45.10416865348816,False,7,e54c1318,2023-06-06_16-20-13,1686068413,3814.4877440929413,24883,8fa062c8815e,172.17.0.3,3577.9277291297913,7
7,0.0509974936439285,0.16682723304256797,0.9613970588235294,38.32682490348816,False,8,e54c1318,2023-06-06_16-20-51,1686068451,3852.8145689964294,24883,8fa062c8815e,172.17.0.3,3616.2545540332794,8
8,0.03636516544637858,0.18501373992972625,0.9558823529411765,40.03358817100525,False,9,e54c1318,2023-06-06_16-21-31,1686068491,3892.8481571674347,24883,8fa062c8815e,172.17.0.3,3656.2881422042847,9
0,2.283969448608102,1.7443727552890778,0.43152573529411764,38.95611262321472,False,1,e54c1318,2023-06-06_16-22-41,1686068561,3931.8042697906494,24885,8fa062c8815e,172.17.0.3,38.95611262321472,1
1,0.8786834487058583,0.8555100143832319,0.7748161764705882,38.23236536979675,False,2,e54c1318,2023-06-06_16-23-19,1686068599,3970.036635160446,24885,8fa062c8815e,172.17.0.3,77.18847799301147,2
2,0.3730382764151374,0.43747486502808686,0.8998161764705882,38.44377303123474,False,3,e54c1318,2023-06-06_16-23-58,1686068638,4008.480408191681,24885,8fa062c8815e,172.17.0.3,115.63225102424622,3
3,0.21006213247016506,0.30450296763549833,0.9200367647058824,37.977200984954834,False,4,e54c1318,2023-06-06_16-24-36,1686068676,4046.4576091766357,24885,8fa062c8815e,172.17.0.3,153.60945200920105,4
4,0.13135540049559283,0.26934776635950103,0.9352022058823529,28.978862762451172,False,5,e54c1318,2023-06-06_16-25-05,1686068705,4075.436471939087,24885,8fa062c8815e,172.17.0.3,182.58831477165222,5
5,0.10380227011583239,0.47691768495475545,0.9011948529411765,26.981128454208374,False,6,e54c1318,2023-06-06_16-25-32,1686068732,4102.417600393295,24885,8fa062c8815e,172.17.0.3,209.5694432258606,6
6,0.07237787170389902,0.3227136689786087,0.9250919117647058,31.785391330718994,False,7,e54c1318,2023-06-06_16-26-03,1686068763,4134.202991724014,24885,8fa062c8815e,172.17.0.3,241.3548345565796,7
7,0.04896184969105694,0.24426002274541295,0.9420955882352942,30.908836841583252,False,8,e54c1318,2023-06-06_16-26-34,1686068794,4165.1118285655975,24885,8fa062c8815e,172.17.0.3,272.26367139816284,8
8,0.05855160339247182,0.26468639082604034,0.9324448529411765,30.22256636619568,False,9,e54c1318,2023-06-06_16-27-04,1686068824,4195.334394931793,24885,8fa062c8815e,172.17.0.3,302.4862377643585,9
9,0.0408069661737067,0.25855245120713816,0.9338235294117647,30.35132360458374,False,10,e54c1318,2023-06-06_16-27-35,1686068855,4225.685718536377,24885,8fa062c8815e,172.17.0.3,332.83756136894226,10
10,0.08656238859917209,0.22497987997827723,0.9425551470588235,29.55918598175049,False,11,e54c1318,2023-06-06_16-28-04,1686068884,4255.244904518127,24885,8fa062c8815e,172.17.0.3,362.39674735069275,11
11,0.030669850664602104,0.18272934042204939,0.9549632352941176,30.159403562545776,False,12,e54c1318,2023-06-06_16-28-35,1686068915,4285.404308080673,24885,8fa062c8815e,172.17.0.3,392.5561509132385,12
12,0.025920500645404954,0.17974264600642903,0.9549632352941176,29.846884727478027,False,13,e54c1318,2023-06-06_16-29-04,1686068944,4315.251192808151,24885,8fa062c8815e,172.17.0.3,422.40303564071655,13
13,0.022280449958097696,0.28188231258023094,0.9324448529411765,29.481558561325073,False,14,e54c1318,2023-06-06_16-29-34,1686068974,4344.732751369476,24885,8fa062c8815e,172.17.0.3,451.8845942020416,14
14,0.048319618388314195,0.16116168527343475,0.9577205882352942,29.485944032669067,False,15,e54c1318,2023-06-06_16-30-03,1686069003,4374.218695402145,24885,8fa062c8815e,172.17.0.3,481.3705382347107,15
15,0.01978003144268742,0.13844439857433932,0.9632352941176471,29.721487283706665,False,16,e54c1318,2023-06-06_16-30-33,1686069033,4403.940182685852,24885,8fa062c8815e,172.17.0.3,511.09202551841736,16
