iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.346442794336856,1.6618014153312235,0.47840073529411764,31.548094034194946,False,1,e0c41d8d,2023-06-06_11-22-41,1686050561,31.548094034194946,14373,8fa062c8815e,172.17.0.3,31.548094034194946,1
0,2.358012328448805,1.5270011530202978,0.5409007352941176,42.39763593673706,False,1,e0c41d8d,2023-06-06_11-25-32,1686050732,73.945729970932,14382,8fa062c8815e,172.17.0.3,42.39763593673706,1
1,0.8942144372798864,0.7164919236127067,0.8161764705882353,33.05266499519348,False,2,e0c41d8d,2023-06-06_11-26-05,1686050765,106.99839496612549,14382,8fa062c8815e,172.17.0.3,75.45030093193054,2
2,0.324290766190846,0.4446218828944599,0.8961397058823529,29.62729048728943,False,3,e0c41d8d,2023-06-06_11-26-35,1686050795,136.62568545341492,14382,8fa062c8815e,172.17.0.3,105.07759141921997,3
